Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,novi_first
313,"  (0, 1)	1.0",5,2,"  (0, 1)	1.0",0,1,2,no,5.0,0,1,81,80,82,0
314,"  (0, 1)	1.0",3,4,"  (0, 1)	1.0",2,1,2,yes,1.0,1,2,78,71,72,1
315,"  (0, 1)	1.0",3,4,"  (0, 0)	1.0",1,2,2,yes,1.0,0,1,70,71,65,1
316,"  (0, 1)	1.0",4,0,"  (0, 1)	1.0",1,0,0,yes,3.0,1,2,78,82,74,1
317,"  (0, 0)	1.0",5,4,"  (0, 0)	1.0",1,1,2,yes,1.0,1,1,43,61,59,1
318,"  (0, 1)	1.0",1,1,"  (0, 0)	1.0",1,0,2,no,6.0,0,2,67,73,68,0
319,"  (0, 1)	1.0",5,4,"  (0, 0)	1.0",1,2,2,yes,1.0,1,0,60,53,49,1
320,"  (0, 0)	1.0",3,0,"  (0, 1)	1.0",0,0,1,yes,7.0,0,0,91,100,98,1
322,"  (0, 0)	1.0",5,5,"  (0, 1)	1.0",1,1,0,yes,3.0,0,0,54,72,72,1
323,"  (0, 0)	1.0",2,3,"  (0, 1)	1.0",1,1,1,yes,5.0,1,1,72,78,78,1
324,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",0,0,0,yes,5.0,0,1,73,80,85,1
325,"  (0, 0)	1.0",3,2,"  (0, 1)	1.0",1,1,0,yes,1.0,0,1,50,66,67,1
326,"  (0, 0)	1.0",3,0,"  (0, 1)	1.0",1,1,0,yes,0.0,0,1,79,81,85,1
327,"  (0, 0)	1.0",2,0,"  (0, 0)	1.0",0,1,2,yes,1.0,1,0,53,63,69,1
328,"  (0, 1)	1.0",1,3,"  (0, 0)	1.0",1,1,1,yes,2.0,1,1,83,71,79,1
329,"  (0, 1)	1.0",1,0,"  (0, 1)	1.0",1,1,1,no,2.0,0,2,92,90,89,0
330,"  (0, 1)	1.0",2,6,"  (0, 0)	1.0",0,1,2,yes,2.0,0,0,43,37,35,1
332,"  (0, 1)	1.0",4,5,"  (0, 1)	1.0",1,2,1,yes,1.0,2,1,69,57,56,1
333,"  (0, 1)	1.0",2,1,"  (0, 0)	1.0",0,1,1,no,3.0,0,0,42,44,41,0
335,"  (0, 0)	1.0",2,2,"  (0, 0)	1.0",1,0,1,yes,2.0,1,0,48,59,54,1
336,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",1,3,1,no,1.0,1,0,54,64,65,0
337,"  (0, 1)	1.0",1,2,"  (0, 0)	1.0",1,0,2,no,3.0,1,2,48,54,53,0
338,"  (0, 0)	1.0",4,2,"  (0, 1)	1.0",1,2,1,no,2.0,0,2,84,84,78,0
339,"  (0, 0)	1.0",4,6,"  (0, 0)	1.0",1,1,2,yes,1.0,0,2,60,65,61,1
340,"  (0, 1)	1.0",2,3,"  (0, 1)	1.0",1,1,0,yes,1.0,0,1,72,76,69,1
341,"  (0, 0)	1.0",3,2,"  (0, 1)	1.0",1,2,2,yes,2.0,0,1,73,80,79,1
343,"  (0, 1)	1.0",1,5,"  (0, 0)	1.0",1,0,0,no,3.0,1,2,41,46,41,0
344,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",1,1,2,yes,2.0,0,0,37,54,55,1
345,"  (0, 0)	1.0",3,0,"  (0, 1)	1.0",1,1,1,no,3.0,1,1,53,58,61,0
346,"  (0, 1)	1.0",3,5,"  (0, 0)	1.0",0,1,0,yes,0.0,2,0,50,59,46,1
347,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",0,1,1,yes,0.0,1,0,98,93,100,1
348,"  (0, 0)	1.0",0,6,"  (0, 0)	1.0",1,0,2,yes,3.0,1,0,56,65,66,1
349,"  (0, 0)	1.0",0,3,"  (0, 0)	1.0",1,1,1,yes,1.0,1,0,52,60,55,1
350,"  (0, 1)	1.0",3,5,"  (0, 1)	1.0",1,1,1,yes,3.0,0,1,74,74,67,1
351,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",0,2,2,no,2.0,1,0,64,72,72,0
352,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",0,1,1,no,3.0,1,0,80,73,76,0
353,"  (0, 1)	1.0",5,0,"  (0, 1)	1.0",0,2,1,yes,2.0,1,1,82,78,77,1
354,"  (0, 0)	1.0",1,0,"  (0, 1)	1.0",1,2,2,yes,2.0,2,1,71,87,80,1
355,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",1,2,2,yes,3.0,0,0,51,60,48,1
357,"  (0, 0)	1.0",5,4,"  (0, 1)	1.0",0,1,2,yes,5.0,1,0,80,89,83,1
358,"  (0, 0)	1.0",3,0,"  (0, 1)	1.0",0,1,2,yes,0.0,1,0,72,81,88,1
359,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",1,1,1,yes,0.0,0,2,84,86,80,1
360,"  (0, 0)	1.0",1,1,"  (0, 1)	1.0",0,1,0,yes,1.0,2,1,57,62,63,1
361,"  (0, 1)	1.0",0,0,"  (0, 1)	1.0",1,1,0,yes,3.0,2,2,77,77,70,1
362,"  (0, 1)	1.0",5,3,"  (0, 1)	1.0",1,1,2,no,2.0,1,2,95,91,85,0
363,"  (0, 0)	1.0",1,6,"  (0, 1)	1.0",1,0,2,yes,3.0,2,0,74,93,84,1
364,"  (0, 1)	1.0",3,1,"  (0, 0)	1.0",1,1,1,yes,3.0,0,0,55,54,57,1
365,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",1,1,2,no,4.0,1,0,67,72,69,0
366,"  (0, 0)	1.0",1,4,"  (0, 0)	1.0",1,2,0,yes,2.0,1,0,43,52,56,1
367,"  (0, 1)	1.0",1,0,"  (0, 1)	1.0",1,2,2,no,2.0,1,1,64,61,53,0
368,"  (0, 0)	1.0",3,2,"  (0, 1)	1.0",1,1,1,no,2.0,1,1,79,89,94,0
369,"  (0, 1)	1.0",3,1,"  (0, 1)	1.0",1,1,2,yes,5.0,0,0,89,76,76,1
370,"  (0, 0)	1.0",5,5,"  (0, 1)	1.0",2,2,2,no,2.0,1,0,82,81,88,0
371,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,0,1,no,2.0,1,0,61,66,65,0
372,"  (0, 1)	1.0",0,2,"  (0, 1)	1.0",1,1,1,yes,1.0,0,0,54,52,54,1
373,"  (0, 0)	1.0",2,2,"  (0, 1)	1.0",0,2,1,no,3.0,0,1,51,63,71,0
375,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",1,1,1,no,3.0,1,1,51,49,44,0
377,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",0,1,2,yes,3.0,1,0,78,73,74,1
378,"  (0, 0)	1.0",1,5,"  (0, 1)	1.0",1,1,1,no,5.0,1,0,58,69,59,0
380,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",1,1,2,yes,3.0,1,0,90,88,93,1
381,"  (0, 1)	1.0",3,6,"  (0, 0)	1.0",1,0,2,yes,0.0,1,0,71,65,60,1
382,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",0,1,1,no,3.0,0,1,83,85,90,0
384,"  (0, 1)	1.0",0,2,"  (0, 0)	1.0",2,1,2,yes,1.0,0,0,49,56,54,1
385,"  (0, 1)	1.0",4,2,"  (0, 1)	1.0",1,1,2,yes,0.0,1,1,63,41,35,1
386,"  (0, 1)	1.0",3,6,"  (0, 1)	1.0",1,1,2,yes,2.0,1,0,63,61,54,1
387,"  (0, 1)	1.0",4,2,"  (0, 1)	1.0",2,1,1,yes,2.0,1,0,98,84,76,1
388,"  (0, 0)	1.0",2,2,"  (0, 0)	1.0",0,0,2,yes,3.0,1,2,77,94,94,1
389,"  (0, 0)	1.0",1,5,"  (0, 0)	1.0",1,2,1,yes,0.0,1,1,60,77,71,1
390,"  (0, 0)	1.0",4,2,"  (0, 1)	1.0",1,0,1,no,1.0,1,0,80,81,78,0
391,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",0,1,1,yes,1.0,0,0,82,79,77,1
392,"  (0, 1)	1.0",1,1,"  (0, 1)	1.0",1,1,2,yes,0.0,2,1,53,51,49,1
393,"  (0, 0)	1.0",3,1,"  (0, 0)	1.0",1,1,2,no,3.0,2,1,45,48,50,0
394,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",1,2,2,yes,1.0,0,1,41,65,60,1
395,"  (0, 1)	1.0",3,5,"  (0, 0)	1.0",0,3,2,yes,3.0,1,0,69,64,66,1
396,"  (0, 0)	1.0",2,1,"  (0, 1)	1.0",0,1,2,yes,0.0,1,0,68,80,76,1
397,"  (0, 1)	1.0",3,5,"  (0, 0)	1.0",0,1,1,no,3.0,0,0,49,40,38,0
398,"  (0, 1)	1.0",0,2,"  (0, 0)	1.0",2,1,2,yes,2.0,1,2,36,43,33,1
399,"  (0, 1)	1.0",2,1,"  (0, 0)	1.0",1,1,1,yes,1.0,2,1,57,57,53,1
400,"  (0, 0)	1.0",1,4,"  (0, 1)	1.0",0,2,2,yes,0.0,1,0,79,77,84,1
401,"  (0, 1)	1.0",1,0,"  (0, 0)	1.0",0,0,1,yes,0.0,1,0,63,68,67,1
402,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",0,0,2,no,7.0,0,0,74,82,77,0
403,"  (0, 1)	1.0",3,2,"  (0, 1)	1.0",1,1,0,no,5.0,1,0,66,60,51,0
404,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",1,1,2,no,1.0,1,0,56,57,59,0
405,"  (0, 1)	1.0",2,5,"  (0, 0)	1.0",1,2,0,no,2.0,0,1,52,57,48,0
406,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,3,2,yes,3.0,0,0,57,59,62,1
407,"  (0, 0)	1.0",4,4,"  (0, 1)	1.0",0,1,1,yes,1.0,1,1,73,87,88,1
408,"  (0, 0)	1.0",3,4,"  (0, 1)	1.0",0,0,2,no,2.0,0,2,58,69,66,0
409,"  (0, 0)	1.0",0,4,"  (0, 1)	1.0",1,1,1,yes,0.0,0,1,72,73,76,1
410,"  (0, 1)	1.0",1,4,"  (0, 1)	1.0",1,1,2,no,2.0,1,0,73,76,66,0
411,"  (0, 0)	1.0",3,0,"  (0, 0)	1.0",2,1,0,no,1.0,0,0,52,64,59,0
412,"  (0, 0)	1.0",3,4,"  (0, 1)	1.0",1,2,1,yes,3.0,2,1,55,58,66,1
413,"  (0, 1)	1.0",0,0,"  (0, 1)	1.0",1,1,2,no,2.0,1,1,46,42,48,0
414,"  (0, 0)	1.0",1,4,"  (0, 0)	1.0",1,1,0,yes,5.0,0,0,52,65,64,1
415,"  (0, 1)	1.0",1,4,"  (0, 0)	1.0",1,2,2,yes,2.0,1,1,62,61,50,1
417,"  (0, 0)	1.0",5,1,"  (0, 1)	1.0",1,1,2,yes,2.0,1,2,75,71,78,1
418,"  (0, 1)	1.0",4,5,"  (0, 0)	1.0",1,1,2,yes,2.0,0,2,88,79,76,1
419,"  (0, 1)	1.0",4,1,"  (0, 1)	1.0",1,2,2,no,3.0,1,0,100,90,94,0
420,"  (0, 0)	1.0",2,1,"  (0, 0)	1.0",0,1,0,yes,2.0,1,2,59,71,77,1
421,"  (0, 0)	1.0",3,2,"  (0, 0)	1.0",0,0,2,yes,0.0,2,0,62,75,76,1
422,"  (0, 0)	1.0",2,4,"  (0, 0)	1.0",0,1,1,no,2.0,1,1,52,61,67,0
423,"  (0, 0)	1.0",3,1,"  (0, 1)	1.0",1,1,1,yes,3.0,2,2,79,83,82,1
424,"  (0, 1)	1.0",3,4,"  (0, 0)	1.0",0,1,1,yes,4.0,0,1,57,56,57,1
425,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",1,2,2,yes,4.0,1,0,59,74,66,1
426,"  (0, 0)	1.0",3,5,"  (0, 0)	1.0",1,2,1,yes,1.0,0,1,48,57,60,1
427,"  (0, 0)	1.0",2,6,"  (0, 1)	1.0",1,1,0,yes,0.0,0,2,69,80,77,1
428,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",0,2,1,yes,7.0,1,0,100,93,94,1
430,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",1,1,1,yes,0.0,1,0,72,73,67,1
432,"  (0, 0)	1.0",3,0,"  (0, 0)	1.0",0,1,1,no,2.0,0,2,59,66,72,0
433,"  (0, 0)	1.0",1,1,"  (0, 0)	1.0",2,3,0,yes,0.0,2,0,79,80,84,1
434,"  (0, 1)	1.0",4,6,"  (0, 0)	1.0",1,0,2,no,1.0,0,0,51,56,52,0
435,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",0,1,2,yes,5.0,2,2,74,88,85,1
436,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",1,2,2,yes,5.0,1,1,87,85,78,1
437,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",1,2,2,yes,5.0,2,0,71,64,66,1
438,"  (0, 1)	1.0",0,0,"  (0, 0)	1.0",0,2,2,no,1.0,0,0,48,53,52,0
439,"  (0, 1)	1.0",2,0,"  (0, 0)	1.0",0,1,2,no,1.0,0,0,48,55,51,0
440,"  (0, 0)	1.0",0,0,"  (0, 0)	1.0",1,1,2,no,7.0,1,2,42,53,52,0
441,"  (0, 0)	1.0",3,5,"  (0, 1)	1.0",1,1,0,yes,4.0,2,0,64,70,67,1
445,"  (0, 1)	1.0",5,0,"  (0, 1)	1.0",0,0,2,no,3.0,1,0,54,58,65,0
446,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",1,3,0,yes,3.0,1,1,71,73,69,1
447,"  (0, 1)	1.0",2,1,"  (0, 0)	1.0",1,1,0,yes,4.0,1,0,76,78,71,1
448,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",1,1,0,yes,4.0,1,2,62,48,50,1
449,"  (0, 1)	1.0",4,5,"  (0, 1)	1.0",1,2,2,yes,7.0,0,0,67,63,62,1
450,"  (0, 1)	1.0",4,5,"  (0, 1)	1.0",1,2,1,no,2.0,0,0,90,69,66,0
451,"  (0, 0)	1.0",1,2,"  (0, 0)	1.0",0,0,1,yes,4.0,1,0,63,84,87,1
452,"  (0, 1)	1.0",3,1,"  (0, 0)	1.0",1,1,1,yes,2.0,2,2,68,56,59,1
453,"  (0, 1)	1.0",5,0,"  (0, 1)	1.0",1,2,0,yes,2.0,1,0,57,52,49,1
454,"  (0, 0)	1.0",1,6,"  (0, 0)	1.0",0,2,1,yes,3.0,1,1,47,71,68,1
455,"  (0, 0)	1.0",1,0,"  (0, 1)	1.0",1,2,1,yes,3.0,1,0,61,80,77,1
456,"  (0, 0)	1.0",2,2,"  (0, 1)	1.0",0,1,0,yes,3.0,1,0,87,94,93,1
457,"  (0, 1)	1.0",4,6,"  (0, 1)	1.0",1,1,1,no,2.0,0,0,69,60,56,0
459,"  (0, 0)	1.0",0,1,"  (0, 1)	1.0",0,2,2,yes,2.0,1,0,53,54,62,1
460,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",2,2,2,no,2.0,1,0,63,59,59,0
461,"  (0, 1)	1.0",5,0,"  (0, 0)	1.0",1,1,2,yes,0.0,2,0,63,59,55,1
462,"  (0, 1)	1.0",4,5,"  (0, 1)	1.0",1,0,2,yes,0.0,1,0,95,88,88,1
463,"  (0, 0)	1.0",2,1,"  (0, 1)	1.0",0,2,2,yes,2.0,2,2,82,94,97,1
465,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",1,1,1,yes,0.0,1,2,73,65,66,1
466,"  (0, 1)	1.0",4,1,"  (0, 1)	1.0",1,1,2,no,3.0,2,0,89,71,71,0
467,"  (0, 0)	1.0",4,6,"  (0, 0)	1.0",0,2,2,no,1.0,0,0,54,63,62,0
468,"  (0, 1)	1.0",3,2,"  (0, 0)	1.0",0,1,1,yes,3.0,1,2,67,60,62,1
469,"  (0, 1)	1.0",1,4,"  (0, 1)	1.0",1,0,0,yes,1.0,2,2,83,87,82,1
470,"  (0, 1)	1.0",3,6,"  (0, 1)	1.0",1,1,2,yes,2.0,0,1,61,59,52,1
471,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",1,1,2,no,5.0,0,1,80,68,71,0
473,"  (0, 1)	1.0",4,2,"  (0, 0)	1.0",0,1,1,yes,2.0,1,2,80,83,81,1
474,"  (0, 0)	1.0",3,2,"  (0, 1)	1.0",1,2,0,no,4.0,1,0,57,61,59,0
476,"  (0, 1)	1.0",1,3,"  (0, 1)	1.0",1,1,2,yes,1.0,0,0,98,89,93,1
477,"  (0, 0)	1.0",2,2,"  (0, 1)	1.0",2,3,1,yes,1.0,1,1,47,64,63,1
478,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",1,2,1,yes,2.0,1,0,86,76,72,1
479,"  (0, 1)	1.0",1,1,"  (0, 1)	1.0",1,1,2,yes,3.0,1,0,78,74,76,1
480,"  (0, 1)	1.0",5,2,"  (0, 1)	1.0",0,0,1,no,2.0,1,0,77,81,75,0
481,"  (0, 1)	1.0",1,6,"  (0, 1)	1.0",1,1,2,yes,0.0,0,1,64,72,68,1
482,"  (0, 1)	1.0",3,2,"  (0, 1)	1.0",0,0,1,yes,2.0,1,1,78,62,69,1
483,"  (0, 0)	1.0",1,5,"  (0, 0)	1.0",0,2,2,yes,2.0,2,0,41,62,62,1
484,"  (0, 1)	1.0",5,5,"  (0, 1)	1.0",1,1,2,yes,2.0,0,1,71,65,66,1
485,"  (0, 0)	1.0",4,1,"  (0, 1)	1.0",1,0,1,no,2.0,1,0,80,89,90,0
486,"  (0, 0)	1.0",4,4,"  (0, 0)	1.0",0,1,0,no,1.0,0,0,53,62,61,0
487,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",1,0,1,no,2.0,1,0,58,62,61,0
488,"  (0, 1)	1.0",1,1,"  (0, 0)	1.0",1,2,1,no,4.0,1,1,42,41,38,0
489,"  (0, 0)	1.0",2,0,"  (0, 0)	1.0",0,3,0,yes,3.0,1,0,63,87,76,1
491,"  (0, 1)	1.0",3,1,"  (0, 1)	1.0",1,0,2,yes,3.0,1,1,70,69,67,1
492,"  (0, 0)	1.0",3,2,"  (0, 1)	1.0",0,1,2,no,1.0,2,0,76,87,91,0
493,"  (0, 0)	1.0",1,2,"  (0, 0)	1.0",1,1,0,no,3.0,0,0,47,65,65,0
494,"  (0, 1)	1.0",1,2,"  (0, 0)	1.0",1,2,2,yes,4.0,1,0,62,60,57,1
495,"  (0, 1)	1.0",3,4,"  (0, 1)	1.0",1,0,2,no,2.0,1,1,54,52,49,0
496,"  (0, 0)	1.0",3,0,"  (0, 1)	1.0",1,2,0,yes,3.0,1,0,64,69,71,1
497,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",0,1,2,no,2.0,1,2,78,80,89,0
498,"  (0, 1)	1.0",0,5,"  (0, 0)	1.0",0,0,1,yes,1.0,1,0,40,38,42,1
499,"  (0, 0)	1.0",1,0,"  (0, 1)	1.0",1,1,2,no,1.0,0,0,62,65,72,0
500,"  (0, 1)	1.0",1,0,"  (0, 0)	1.0",1,1,2,yes,1.0,1,0,50,52,43,1
501,"  (0, 1)	1.0",0,3,"  (0, 0)	1.0",2,2,2,yes,1.0,1,2,47,51,44,1
502,"  (0, 0)	1.0",2,0,"  (0, 0)	1.0",0,1,1,no,4.0,1,1,59,72,76,0
503,"  (0, 1)	1.0",5,1,"  (0, 1)	1.0",1,0,1,yes,1.0,1,0,65,64,65,1
504,"  (0, 0)	1.0",3,2,"  (0, 1)	1.0",1,1,1,yes,1.0,1,1,81,84,85,1
505,"  (0, 1)	1.0",2,6,"  (0, 1)	1.0",0,0,1,yes,2.0,2,0,78,83,76,1
506,"  (0, 1)	1.0",5,1,"  (0, 1)	1.0",1,1,1,yes,1.0,0,0,67,61,56,1
507,"  (0, 1)	1.0",5,2,"  (0, 1)	1.0",0,2,1,no,1.0,0,0,75,61,65,0
509,"  (0, 1)	1.0",1,0,"  (0, 0)	1.0",1,2,2,no,1.0,0,0,68,64,57,0
510,"  (0, 1)	1.0",3,6,"  (0, 0)	1.0",0,1,2,yes,1.0,1,0,63,58,60,1
512,"  (0, 0)	1.0",3,5,"  (0, 0)	1.0",1,1,2,no,1.0,0,0,71,86,78,0
513,"  (0, 1)	1.0",5,4,"  (0, 0)	1.0",1,1,2,yes,1.0,2,0,59,53,55,1
514,"  (0, 1)	1.0",5,4,"  (0, 1)	1.0",0,2,1,yes,2.0,1,0,79,70,73,1
517,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",1,1,0,yes,2.0,0,0,60,57,51,1
518,"  (0, 0)	1.0",3,2,"  (0, 0)	1.0",0,1,2,yes,2.0,1,1,64,79,81,1
519,"  (0, 1)	1.0",3,2,"  (0, 1)	1.0",1,0,2,yes,0.0,1,1,78,66,66,1
520,"  (0, 0)	1.0",1,4,"  (0, 0)	1.0",1,2,2,no,1.0,1,1,28,39,33,0
522,"  (0, 1)	1.0",3,5,"  (0, 0)	1.0",1,1,1,yes,3.0,1,0,56,49,48,1
523,"  (0, 1)	1.0",2,4,"  (0, 0)	1.0",0,0,1,no,2.0,1,0,94,85,84,0
524,"  (0, 0)	1.0",3,0,"  (0, 1)	1.0",1,1,1,yes,4.0,0,1,82,91,94,1
525,"  (0, 0)	1.0",2,2,"  (0, 1)	1.0",0,1,1,yes,2.0,0,1,64,74,74,1
526,"  (0, 1)	1.0",3,0,"  (0, 0)	1.0",1,2,2,yes,2.0,0,0,53,56,53,1
527,"  (0, 0)	1.0",3,6,"  (0, 1)	1.0",0,0,2,no,3.0,1,2,95,97,100,0
528,"  (0, 0)	1.0",3,3,"  (0, 1)	1.0",0,0,0,no,2.0,1,0,73,89,99,0
529,"  (0, 0)	1.0",5,1,"  (0, 0)	1.0",1,1,0,yes,2.0,2,1,60,79,80,1
531,"  (0, 1)	1.0",0,6,"  (0, 0)	1.0",0,1,1,no,3.0,0,0,55,50,51,0
532,"  (0, 1)	1.0",1,5,"  (0, 0)	1.0",1,1,2,yes,6.0,0,0,52,52,45,1
533,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",1,2,2,yes,2.0,0,0,36,41,38,1
534,"  (0, 1)	1.0",2,3,"  (0, 1)	1.0",0,2,2,yes,1.0,0,0,74,67,65,1
535,"  (0, 1)	1.0",3,6,"  (0, 0)	1.0",0,1,2,no,4.0,1,0,46,45,45,0
537,"  (0, 0)	1.0",4,4,"  (0, 1)	1.0",1,1,1,no,1.0,0,0,89,95,88,0
538,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",0,2,2,yes,2.0,0,0,60,62,67,1
539,"  (0, 1)	1.0",2,4,"  (0, 0)	1.0",2,2,1,no,2.0,1,2,59,50,53,0
542,"  (0, 1)	1.0",4,4,"  (0, 0)	1.0",2,2,1,yes,1.0,0,1,85,78,82,1
543,"  (0, 1)	1.0",3,4,"  (0, 1)	1.0",2,1,2,yes,3.0,0,0,66,68,63,1
544,"  (0, 0)	1.0",2,5,"  (0, 0)	1.0",0,1,2,no,3.0,0,1,31,54,53,0
545,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",1,1,0,yes,2.0,0,0,80,75,70,1
547,"  (0, 0)	1.0",4,2,"  (0, 1)	1.0",1,1,0,no,4.0,1,0,81,92,89,0
548,"  (0, 1)	1.0",1,5,"  (0, 1)	1.0",0,1,2,yes,3.0,1,0,60,65,62,1
549,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",1,2,2,yes,0.0,1,1,74,69,66,1
550,"  (0, 0)	1.0",1,5,"  (0, 0)	1.0",0,1,2,no,3.0,1,1,60,70,69,0
551,"  (0, 1)	1.0",4,1,"  (0, 0)	1.0",1,2,1,yes,2.0,1,2,77,69,66,1
552,"  (0, 1)	1.0",5,5,"  (0, 1)	1.0",1,1,2,yes,1.0,1,1,71,63,60,1
553,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",0,1,2,no,4.0,1,0,77,88,85,0
554,"  (0, 0)	1.0",2,5,"  (0, 0)	1.0",1,1,2,no,3.0,0,0,43,55,51,0
555,"  (0, 0)	1.0",1,5,"  (0, 0)	1.0",1,1,2,no,2.0,1,2,36,41,44,0
556,"  (0, 0)	1.0",2,2,"  (0, 1)	1.0",1,1,0,yes,1.0,0,0,51,65,59,1
558,"  (0, 1)	1.0",2,3,"  (0, 1)	1.0",1,1,2,no,3.0,1,2,85,79,70,0
560,"  (0, 1)	1.0",3,4,"  (0, 1)	1.0",0,0,2,no,1.0,0,1,73,84,80,0
561,"  (0, 0)	1.0",5,3,"  (0, 1)	1.0",1,2,1,no,3.0,1,1,56,62,71,0
562,"  (0, 0)	1.0",3,4,"  (0, 0)	1.0",1,1,2,no,2.0,0,0,28,37,43,0
563,"  (0, 0)	1.0",1,5,"  (0, 1)	1.0",0,1,0,no,1.0,0,0,54,62,57,0
564,"  (0, 1)	1.0",2,1,"  (0, 0)	1.0",1,0,1,yes,2.0,1,0,60,58,59,1
565,"  (0, 0)	1.0",2,5,"  (0, 0)	1.0",0,0,1,yes,4.0,1,1,66,77,80,1
566,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",1,1,2,yes,2.0,0,1,64,84,78,1
567,"  (0, 0)	1.0",1,3,"  (0, 0)	1.0",1,1,1,yes,0.0,0,0,64,74,72,1
568,"  (0, 0)	1.0",4,4,"  (0, 0)	1.0",1,1,1,yes,0.0,0,0,56,68,69,1
569,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",1,1,2,no,5.0,0,0,82,74,76,0
570,"  (0, 0)	1.0",4,0,"  (0, 1)	1.0",1,2,0,no,1.0,1,0,56,64,67,0
571,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",0,1,1,no,2.0,1,1,90,95,99,0
572,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",0,0,1,no,1.0,2,1,70,80,77,0
574,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",1,2,1,no,3.0,1,0,76,82,79,0
575,"  (0, 0)	1.0",0,2,"  (0, 1)	1.0",1,1,0,yes,5.0,1,1,40,49,53,1
576,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,1,2,yes,4.0,1,0,64,74,78,1
577,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",0,1,1,yes,2.0,1,2,79,77,79,1
579,"  (0, 0)	1.0",4,4,"  (0, 1)	1.0",1,2,1,yes,3.0,1,0,91,87,84,1
580,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",0,2,1,yes,2.0,0,2,83,90,93,1
581,"  (0, 0)	1.0",2,2,"  (0, 0)	1.0",1,1,1,no,2.0,1,0,48,59,66,0
583,"  (0, 1)	1.0",4,6,"  (0, 1)	1.0",1,2,2,yes,3.0,0,0,76,59,61,1
584,"  (0, 0)	1.0",1,5,"  (0, 1)	1.0",1,1,2,yes,3.0,0,0,47,53,54,1
585,"  (0, 0)	1.0",4,0,"  (0, 1)	1.0",0,1,1,yes,2.0,1,1,77,80,86,1
586,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",2,1,2,yes,2.0,0,0,72,75,77,1
587,"  (0, 1)	1.0",1,5,"  (0, 1)	1.0",0,1,1,yes,1.0,1,2,96,89,85,1
588,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",0,0,1,yes,2.0,1,0,72,73,80,1
590,"  (0, 1)	1.0",2,3,"  (0, 0)	1.0",2,1,1,no,3.0,2,2,68,65,67,0
591,"  (0, 1)	1.0",3,2,"  (0, 1)	1.0",0,2,0,no,1.0,1,1,77,79,75,0
592,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",1,0,1,yes,2.0,0,1,83,85,88,1
593,"  (0, 1)	1.0",1,5,"  (0, 1)	1.0",1,0,2,yes,2.0,1,0,74,58,54,1
